HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
0.835277359,-1.44779289,0.657069281,-1.549635631,1.270355258,-0.381528353,-0.785622958
1.077331418,-1.255458018,0.831020349,-1.457234319,1.715875759,-0.235551425,-0.762629372
0.985120278,-1.319569642,0.81163199,-1.457234319,1.299666002,-0.429129475,-0.800988286
0.720013474,-1.44779289,0.65072717,-1.512778871,0.733972618,-0.478317377,-0.908327753
0.374393926,-1.672183559,0.386720321,-1.697062425,0.109658214,-0.478317377,-0.992564719
0.132339704,-1.767872571,0.19356208,-1.789463737,-0.188332322,-0.33234045,-1.015558306
-0.017331274,-1.736295212,0.116190175,-1.733919185,-0.634829538,-0.381528353,-1.130634998
-0.109542332,-1.736295212,0.019611098,-1.7526071,-0.694427506,-0.284739233,-1.130634998
-0.190227101,-1.704239386,-0.044714558,-1.770775822,-0.81362379,-0.138762401,-1.184250223
-0.167174275,-1.704239386,-0.057579707,-1.770775822,-0.575231337,-0.091161183,-1.222609138
-0.178700647,-1.736295212,-0.051237769,-1.770775822,-0.634829538,-0.138762401,-1.237974466
-0.074963216,-1.704239386,-0.006119199,-1.770775822,-0.336839001,-0.138762401,-1.230237292
0.224550844,-1.672183559,0.264229761,-1.641517749,-0.128734122,-0.575106402,-1.329948657
0.455078612,-1.479848716,0.367331962,-1.530947716,0.733972618,-0.381528353,-1.375935726
0.051827122,-1.576016138,-0.018984348,-1.641517749,0.466269772,-0.187950208,-1.337576812
-0.605004963,-1.44779289,-0.701561057,-1.420377558,0.169256182,-0.187950208,-1.368198553
-1.930195424,-0.966955725,-2.169635534,-0.756437699,0.436959262,-0.187950208,-1.268596207
-1.699667676,-0.838732477,-1.712470358,-0.940721222,0.227877435,-0.187950208,-1.168884895
-1.56152307,-1.415737092,-1.609368156,-1.161861475,-0.247930291,-0.235551425,-1.168884895
-1.907142639,-1.159290596,-1.911970537,-0.977577921,-0.099423612,-0.235551425,-1.046289014
-1.365574479,-1.191346409,-1.441940255,-1.346664162,-0.159021812,-0.187950208,-1.092276084
-0.73179522,-1.672183559,-0.791616956,-1.623349028,-0.009537954,0.246807109,-1.130634998
0.259130042,-1.608071964,0.187038956,-1.660205665,0.525867739,-0.381528353,-1.130634998
0.432025869,-1.767872571,0.360808838,-1.789463737,0.645063907,-0.429129475,-1.168884895
0.858330104,-1.319569642,0.65072717,-1.530947716,1.47846037,-0.187950208,-1.237974466
0.962067533,-1.351625468,0.753648358,-1.512778871,1.418862402,-0.381528353,-1.283961535
0.892909301,-1.383681266,0.753648358,-1.512778871,1.120871633,-0.33234045,-1.322211484
0.62797444,-1.44779289,0.554148092,-1.623349028,0.645063907,-0.235551425,-1.291589742
0.351341018,-1.608071964,0.335078541,-1.697062425,0.198566692,-0.235551425,-1.314583277
0.593395241,-1.287513844,0.257887736,-1.641517749,2.043176806,0.584775307,-1.368198553
0.351341018,-1.319569642,0.064729581,-1.567804352,1.715875759,0.489573061,-1.452544511
0.259130042,-1.383681266,0.019611098,-1.660205665,1.47846037,0.633963209,-1.521525142
0.178445356,-1.543960311,-0.031849496,-1.733919185,1.180469834,0.199205892,-1.567512211
0.155392448,-1.576016138,-0.057579707,-1.789463737,1.240068034,0.199205892,-1.513896935
0.2014981,-1.576016138,-0.051237769,-1.7526071,1.388574712,0.246807109,-1.598242919
-0.14412153,-1.831984166,0.000403925,-1.7526071,-0.783336216,-0.525918548,-1.567512211
0.29370924,-1.608071964,0.277276095,-1.697062425,0.287475403,-0.284739233,-1.552255824
0.109286959,-1.543960311,-0.006119199,-1.494090955,0.406671571,-0.478317377,-1.53689047
-1.01995489,-1.319569642,-1.068489062,-1.161861475,0.079370524,-0.429129475,-1.544518677
-0.247858961,-1.479848716,-0.26360301,-1.457234319,0.109658214,-0.381528353,-1.506268754
-0.086489588,-1.511904542,-0.225007608,-1.512778871,0.853168786,-0.187950208,-1.421922796
-0.68568969,-1.44779289,-0.881854074,-1.401689642,0.466269772,-0.138762401,-1.452544511
-0.397702043,-1.479848716,-0.508402902,-1.494090955,0.466269772,-0.138762401,-1.337576812
-0.132595158,-1.543960311,-0.179889082,-1.512778871,0.198566692,-0.284739233,-1.268596207
0.178445356,-1.479848716,0.122713299,-1.530947716,0.258164893,-0.138762401,-1.268596207
0.432025869,-1.255458018,0.283618033,-1.457234319,1.120871633,0.343596134,-1.283961535
0.604921695,-1.383681266,0.405927408,-1.530947716,1.388574712,-0.138762401,-1.260968
0.650855079,-1.608071964,0.502506485,-1.71575034,1.001675465,-0.478317377,-1.222609138
1.03122593,-1.191346409,0.792243631,-1.475922111,1.715875759,-0.138762401,-1.184250223
1.12343707,-1.063123161,0.88248077,-1.327976246,1.686565016,-0.138762401,-1.19187843
0.973593987,-1.191346409,0.798766841,-1.401689642,1.328976744,-0.138762401,-1.222609138
0.708487021,-1.383681266,0.631338984,-1.530947716,0.704662108,-0.235551425,-1.253230879
0.385920217,-1.608071964,0.386720321,-1.660205665,0.169256182,-0.381528353,-1.529262289
0.21302439,-1.608071964,0.322213392,-1.567804352,-0.456035169,-0.525918548,-1.674851718
-0.028857646,-1.704239386,0.135578448,-1.641517749,-0.81362379,-0.525918548,-1.6058711
-0.132595158,-1.736295212,0.051864519,-1.678374509,-0.991441095,-0.575106402,-1.513896935
-0.201753473,-1.799928397,0.006745949,-1.697062425,-1.140924837,-0.622707572,-1.544518677
-0.224806217,-1.704239386,-0.044714558,-1.549635631,-1.081326753,-0.670308742,-1.759197676
-0.201753473,-1.799928397,-0.025507472,-1.697062425,-0.962130468,-0.575106402,-1.782191217
-0.121068704,-1.767872571,0.019611098,-1.733919185,-0.754025706,-0.575106402,-1.866537182
0.224550844,-1.640127733,0.251364612,-1.623349028,-0.009537954,-0.478317377,-1.759197676
0.593395241,-1.415737092,0.496164461,-1.530947716,0.733972618,-0.235551425,-1.866537182
0.443552158,-1.319569642,0.347943689,-1.401689642,0.645063907,-0.187950208,-1.797556565
0.351341018,-1.383681266,0.283618033,-1.438546403,0.496557229,-0.235551425,-1.866537182
0.466604903,-1.255458018,0.315871454,-1.346664162,1.031963155,-0.284739233,-1.935517799
0.166918902,-1.479848716,0.000403925,-1.494090955,0.793570818,-0.381528353,-1.628864635
0.178445356,-1.383681266,0.03899937,-1.401689642,0.912766987,-0.235551425,-1.598242919
0.362867472,-1.319569642,0.225634315,-1.364832944,0.942077496,-0.33234045,-1.529262289
0.374393926,-1.191346409,0.212769253,-1.346664162,1.091561122,-0.04356006,-1.291589742
0.858330104,-1.095178973,0.663592318,-1.291119547,1.47846037,0.05322906,-1.283961535
1.008173187,-1.127234784,0.760171396,-1.364832944,1.626967049,-0.138762401,-1.398929261
1.054278673,-1.127234784,0.773036544,-1.401689642,1.894670128,0.05322906,-1.283961535
1.296160791,-0.999011537,0.979059847,-1.272950702,2.192660432,-0.04356006,-1.352942191
1.353792734,-0.966955725,1.056250739,-1.236094004,2.043176806,-0.04356006,-1.214980931
1.227002395,-1.031067348,0.991924996,-1.254262787,1.715875759,-0.04356006,-1.375935726
0.927488499,-1.191346409,0.766513507,-1.420377558,1.001675465,-0.235551425,-1.14589136
0.673907822,-1.255458018,0.663592318,-1.38352086,0.287475403,-0.381528353,-1.122897825
0.489657812,-1.383681266,0.509029609,-1.401689642,0.138968725,-0.33234045,-1.107641412
0.29370924,-1.351625468,0.373855172,-1.38352086,-0.247930291,-0.284739233,-1.322211484
0.132339704,-1.44779289,0.251364612,-1.420377558,-0.515633369,-0.381528353,-1.245602672
0.040300668,-1.511904542,0.180515832,-1.494090955,-0.634829538,-0.429129475,-1.14589136
0.017247924,-1.543960311,0.154785534,-1.512778871,-0.723738249,-0.381528353,-1.168884895
-0.063436844,-1.640127733,0.045341309,-1.641517749,-0.54494388,-0.381528353,-1.460281685
0.097760505,-1.511904542,0.199904104,-1.475922111,-0.456035169,-0.429129475,-1.521525142
0.328288274,-1.319569642,0.328736603,-1.512778871,0.227877435,-0.381528353,-1.314583277
0.466604903,-1.031067348,0.431657618,-1.309807401,0.58546594,-0.525918548,-1.291589742
-0.443807614,-1.319569642,-0.55986341,-1.236094004,0.466269772,-0.33234045,-1.460281685
-1.492364736,-0.966955725,-1.628756429,-0.774606482,0.287475403,-0.235551425,-1.283961535
-2.045459268,-0.518174357,-2.330540268,-0.350494779,0.912766987,-0.04356006,-1.122897825
-1.999353738,-0.934899912,-2.111651816,-0.664036355,0.198566692,-0.138762401,-1.099904291
-2.137670367,-0.870788289,-2.227619252,-0.645348455,-0.128734122,-0.284739233,-1.14589136
-1.884089854,-0.966955725,-1.963612231,-0.81146318,-0.159021812,-0.235551425,-1.015558306
-1.365574479,-1.063123161,-1.441940255,-0.996265836,-0.069136154,-0.091161183,-1.168884895
-0.374649217,-1.255458018,-0.456761165,-1.254262787,0.61477645,-0.091161183,-1.222609138
0.362867472,-1.319569642,0.199904104,-1.475922111,1.180469834,-0.04356006,-1.115269619
0.639500729,-1.479848716,0.463911039,-1.623349028,1.180469834,-0.235551425,-1.030923634
1.100384161,-1.063123161,0.824497138,-1.401689642,1.894670128,0.005627842,-1.015558306
1.181069012,-1.063123161,0.933941365,-1.309807401,1.715875759,-0.091161183,-1.000301945
1.077331418,-1.095178973,0.88248077,-1.346664162,1.418862402,-0.091161183,-1.030923634
0.800698161,-1.287513844,0.663592318,-1.475922111,1.001675465,-0.138762401,-0.94657765
0.489657812,-1.44779289,0.41879247,-1.549635631,0.466269772,-0.187950208,-0.969571237
0.328288274,-1.44779289,0.335078541,-1.512778871,0.138968725,-0.187950208,-1.168884895
0.097760505,-1.479848716,0.174173807,-1.530947716,-0.30752849,-0.187950208,-1.122897825
-0.040384018,-1.640127733,0.090459878,-1.604661112,-0.664140048,-0.381528353,-1.153628533
-0.086489588,-1.608071964,0.026134222,-1.641517749,-0.634829538,-0.235551425,-1.053917221
-0.109542332,-1.576016138,-0.018984348,-1.586492268,-0.604541847,-0.235551425,-1.130634998
-0.121068704,-1.608071964,-0.018984348,-1.641517749,-0.486322859,-0.235551425,-1.168884895
-0.05191039,-1.640127733,0.03899937,-1.660205665,-0.426724659,-0.33234045,-1.276224414
0.224550844,-1.640127733,0.161308659,-1.733919185,0.406671571,-0.235551425,-1.375935726
0.051827122,-1.287513844,-0.089833128,-1.401689642,0.912766987,-0.04356006,-1.299217949
-1.123520358,-1.159290596,-1.268170395,-1.033122534,0.58546594,-0.138762401,-1.207243758
-1.791878755,-0.838732477,-1.982819317,-0.664036355,0.347073603,0.05322906,-1.168884895
-2.241235856,-0.454062733,-2.523698336,-0.294950161,0.793570818,-0.138762401,-1.053917221
-2.759923172,-0.422006907,-2.935744943,-0.276781362,0.050060014,-0.284739233,-1.122897825
-2.656185742,-0.357895311,-2.819958779,-0.276781362,-0.009537954,-0.138762401,-1.092276084
-2.437184427,-0.614341807,-2.568816992,-0.424208199,-0.069136154,-0.235551425,-0.877597098
-2.033932895,-0.902844101,-2.098786667,-0.737749783,-0.247930291,-0.138762401,-1.023295479
-0.812479947,-1.415737092,-0.856123815,-1.309807401,0.138968725,-0.235551425,-1.023295479
0.29370924,-1.543960311,0.167650683,-1.641517749,0.764260075,-0.284739233,-1.015558306
0.501184101,-1.799928397,0.386720321,-1.900033894,0.853168786,-0.284739233,-0.94657765
0.985120278,-1.255458018,0.74730642,-1.475922111,1.686565016,-0.284739233,-1.000301945
1.042752221,-1.191346409,0.805108779,-1.401689642,1.686565016,-0.138762401,-1.092276084
0.869856556,-1.319569642,0.72139485,-1.457234319,1.151159323,-0.33234045,-0.97730841
0.650855079,-1.44779289,0.547625055,-1.567804352,0.883456477,-0.235551425,-1.015558306
0.558816043,-1.159290596,0.528236696,-1.217406088,0.377361061,-0.284739233,-1.069282549
0.339814728,-1.415737092,0.367331962,-1.438546403,0.079370524,-0.284739233,-1.153628533
0.316761984,-1.287513844,0.412450532,-1.364832944,-0.396437201,-0.284739233,-1.061654342
0.2014981,-1.287513844,0.290141244,-1.346664162,-0.367126691,-0.187950208,-1.199615603
0.097760505,-1.44779289,0.212769253,-1.457234319,-0.54494388,-0.187950208,-1.329948657
-0.063436844,-1.383681266,0.064729581,-1.401689642,-0.604541847,-0.284739233,-1.153628533
-0.201753473,-1.767872571,-0.064102917,-1.71575034,-0.664140048,-0.525918548,-1.046289014
0.2014981,-1.44779289,0.296483182,-1.38352086,-0.456035169,-0.525918548,-1.038660807
0.29370924,-1.543960311,0.283618033,-1.475922111,0.227877435,-0.575106402,-1.130634998
-0.09801596,-1.479848716,-0.237872756,-1.420377558,0.733972618,-0.381528353,-0.954314823
-1.27336338,-1.22340222,-1.390479747,-1.125004776,0.466269772,-0.04356006,-1.107641412
-1.918669011,-0.902844101,-2.111651816,-0.71958097,0.317763094,0.05322906,-1.069282549
-2.160723193,-0.710509229,-2.427119259,-0.442896107,0.733972618,-0.138762401,-0.97730841
-2.437184427,-0.710509229,-2.613935476,-0.516609523,0.109658214,-0.138762401,-0.938949495
-2.748396882,-0.454062733,-2.89080756,-0.387351489,-0.128734122,0.005627842,-0.938949495
-2.506342741,-0.742565041,-2.562293782,-0.627179657,-0.30752849,-0.091161183,-0.601674576
-1.642207777,-1.191346409,-1.770454076,-1.161861475,-0.277241033,0.102416867,-0.800988286
-1.27336338,-1.415737092,-1.261647227,-1.38352086,0.109658214,-0.04356006,-0.808616441
-0.040384018,-1.640127733,-0.128428574,-1.678374509,0.55517825,-0.235551425,-0.808616441
0.362867472,-1.672183559,0.283618033,-1.770775822,0.58546594,-0.33234045,-0.8162447
0.858330104,-1.287513844,0.644204132,-1.530947716,1.507770647,-0.04356006,-0.862340684
0.869856556,-1.287513844,0.669934429,-1.494090955,1.388574712,-0.138762401,-0.90059058
0.731539765,-1.415737092,0.618473835,-1.512778871,0.942077496,-0.33234045,-0.877597098
0.478131357,-1.576016138,0.457387915,-1.567804352,0.377361061,-0.429129475,-0.954314823
0.2014981,-1.704239386,0.212769253,-1.71575034,-0.039825644,-0.429129475,-0.854603511
0.051827122,-1.640127733,0.154785534,-1.660205665,-0.456035169,-0.381528353,-0.954314823
-0.236332589,-1.864039992,-0.109221401,-1.844489219,-0.723738249,-0.429129475,-0.877597098
-0.247858961,-1.767872571,-0.057579707,-1.71575034,-1.021728669,-0.525918548,-0.90059058
-0.063436844,-1.608071964,0.135578448,-1.530947716,-1.05103918,-0.575106402,-0.954314823
-0.409228416,-1.960207414,-0.21866567,-1.697062425,-1.140924837,-0.622707572,-0.97730841
-0.109542332,-1.704239386,0.083936754,-1.586492268,-0.962130468,-0.670308742,-0.969571237
0.017247924,-1.608071964,0.161308659,-1.530947716,-0.694427506,-0.622707572,-0.915956012
0.316761984,-1.479848716,0.257887736,-1.586492268,0.406671571,-0.284739233,-0.97730841
-0.121068704,-1.383681266,-0.302379599,-1.475922111,0.883456477,0.150018084,-1.038660807
-1.330995317,-1.127234784,-1.435598274,-1.18054939,0.466269772,0.295995012,-0.954314823
-1.999353738,-0.966955725,-2.131040175,-0.885176608,0.198566692,0.440385159,-0.808616441
-2.183775937,-0.806676665,-2.401389135,-0.627179657,0.496557229,0.150018084,-0.686020561
-2.610080254,-0.742565041,-2.73624485,-0.627179657,-0.099423612,-0.04356006,-0.686020561
-2.621606626,-0.646397605,-2.697649405,-0.534778329,-0.396437201,0.246807109,-0.547950334
-2.425658055,-0.710509229,-2.472237915,-0.571635027,-0.486322859,0.150018084,-0.272027916
-1.976300953,-0.870788289,-2.027937887,-0.756437699,-0.336839001,0.343596134,-0.455976195
-1.284889767,-1.159290596,-1.319630924,-1.161861475,-0.159021812,0.199205892,-0.409989124
-0.017331274,-1.543960311,-0.057579707,-1.567804352,0.347073603,-0.187950208,-0.386995642
0.178445356,-1.896095818,0.135578448,-2.029291967,0.317763094,0.05322906,-0.586309249
0.501184101,-1.351625468,0.386720321,-1.475922111,0.764260075,-0.138762401,-0.678283388
0.547289752,-1.319569642,0.431657618,-1.475922111,0.793570818,-0.187950208,-0.862340684
0.489657812,-1.287513844,0.405927408,-1.401689642,0.496557229,-0.138762401,-0.854603511
0.593395241,-1.191346409,0.695664553,-0.774606482,-0.367126691,-0.429129475,-0.800988286
0.593395241,-1.063123161,0.657069281,-1.217406088,-0.247930291,-0.187950208,-0.831610028
0.962067533,-0.454062733,0.657069281,-0.996265836,1.805761417,1.890634132,-0.770257526
0.754592673,-0.518174357,0.496164461,-1.033122534,1.686565016,1.987422967,-0.839347201
0.21302439,-0.966955725,0.489641336,-0.81146318,-0.991441095,-0.381528353,-0.839347201
0.166918902,-1.063123161,0.502506485,-1.088148078,-1.200522921,-0.478317377,-0.839347201
0.178445356,-1.351625468,0.38019711,-1.38352086,-1.05103918,-0.33234045,-0.915956012
0.120813413,-1.191346409,0.290141244,-1.346664162,-0.81362379,-0.284739233,-0.90059058
0.097760505,-1.319569642,0.335078541,-1.088148078,-0.634829538,-0.284739233,-0.869968839
0.696960731,-1.191346409,0.695664553,-1.401689642,0.317763094,-0.187950208,-0.823981769
0.132339704,-0.870788289,0.071071606,-0.959409138,0.406671571,0.102416867,-0.800988286
-0.881638261,-0.710509229,-0.881854074,-0.645348455,0.227877435,0.246807109,-0.839347201
-1.745773225,-0.774620853,-1.924835686,-0.700893054,0.050060014,0.343596134,-0.61693099
-1.953248168,-0.454062733,-2.259691401,-0.424208199,0.674374418,0.392784036,-0.455976195
-2.610080254,-0.838732477,-2.716856491,-0.793294397,-0.217642833,0.05322906,-0.593937403
-2.517869113,-0.357895311,-2.620277414,-0.258093455,-0.247930291,0.150018084,-0.555687507
-2.321920542,-0.486118559,-2.427119259,-0.442896107,-0.426724659,0.246807109,-0.226040846
-1.964774581,-1.031067348,-1.982819317,-1.106835993,-0.426724659,0.295995012,-0.287393243
-1.146573123,-1.031067348,-1.132995915,-1.014434619,-0.456035169,0.005627842,-0.218303673
-0.040384018,-1.511904542,-0.102698277,-1.623349028,0.347073603,0.150018084,-0.364002055
0.028774214,-1.864039992,0.019611098,-1.955059376,0.138968725,0.05322906,-0.40236097
0.339814728,-1.479848716,0.251364612,-1.604661112,0.55517825,-0.138762401,-0.532694024
0.29370924,-1.543960311,0.283618033,-1.604661112,0.317763094,-0.187950208,-0.517328695
0.282182786,-1.992263183,0.290141244,-2.158030845,0.050060014,-0.284739233,-0.624668163
0.432025869,-1.22340222,0.463911039,-1.512778871,-0.396437201,-0.33234045,-0.670655232
0.29370924,-1.22340222,0.457387915,-1.346664162,-0.664140048,-0.284739233,-0.73200763
0.385920217,-1.063123161,0.554148092,-0.903864524,-0.783336216,-0.284739233,-0.670655232
0.29370924,-0.870788289,0.515371547,-0.71958097,-0.873221875,-0.284739233,-0.73200763
0.063353412,-1.191346409,0.335078541,-0.774606482,-1.05103918,-0.33234045,-0.755001217
0.189971646,-1.255458018,0.451045891,-1.143692692,-1.289431516,-0.525918548,-0.854603511
0.259130042,-1.159290596,0.438180829,-1.014434619,-0.962130468,-0.429129475,-0.877597098
0.236077298,-0.966955725,0.444522767,-0.959409138,-0.81362379,-0.187950208,-0.961943082
0.39744667,-0.966955725,0.41879247,-1.18054939,-0.456035169,-0.187950208,-1.007930099
0.800698161,-0.902844101,0.805108779,-1.033122534,0.317763094,0.005627842,-1.015558306
0.074707761,-0.678453431,-0.044714558,-0.977577921,0.347073603,0.246807109,-0.961943082
-0.893164633,-0.710509229,-0.991298284,-0.682724271,-0.039825644,0.246807109,-0.938949495
-1.135046731,-1.063123161,-1.203844738,-1.069979295,0.050060014,0.343596134,-0.915956012
-1.930195424,-0.710509229,-2.098786667,-0.645348455,0.496557229,0.392784036,-0.800988286
-2.494816369,-0.486118559,-2.568816992,-0.368663581,-0.188332322,0.102416867,-0.854603511
-2.610080254,-0.582285981,-2.67191928,-0.590322943,-0.247930291,0.343596134,-0.7779947
-1.088941181,-1.287513844,-1.042758808,-1.106835993,-0.367126691,0.295995012,-0.747264043
-1.711194068,-1.191346409,-1.673874998,-1.236094004,-0.396437201,0.246807109,-0.793251113
-1.27336338,-1.191346409,-1.235916973,-1.143692692,-0.277241033,0.343596134,-0.724270457
-0.028857646,-1.479848716,-0.057579707,-1.604661112,0.198566692,0.005627842,-0.69364882
-0.005804902,-1.896095818,-0.044714558,-1.992435207,0.258164893,0.150018084,-0.686020561
0.224550844,-1.543960311,0.154785534,-1.71575034,0.61477645,0.150018084,-0.854603511
0.2014981,-1.415737092,0.161308659,-1.604661112,0.317763094,0.150018084,-0.885334271
-0.017331274,-1.576016138,0.051864519,-1.549635631,-0.217642833,-0.33234045,-0.992564719
0.086234215,-1.159290596,0.187038956,-1.217406088,-0.604541847,-0.33234045,-0.961943082
0.109286959,-1.127234784,0.180515832,-1.346664162,-0.604541847,-0.187950208,-1.023295479
0.189971646,-0.966955725,-0.083310004,-1.641517749,1.56736908,1.987422967,-1.023295479
0.224550844,-0.934899912,-0.03837262,-1.604661112,1.538058338,2.035024468,-1.061654342
-0.213279845,-1.287513844,-0.018984348,-1.475922111,-1.05103918,-0.04356006,-1.092276084
-0.293964531,-1.319569642,-0.128428574,-1.770775822,-0.873221875,0.150018084,-1.092276084
-0.259385415,-1.511904542,-0.096356338,-1.623349028,-0.962130468,0.102416867,-1.007930099
-0.270911787,-1.415737092,-0.122086549,-1.71575034,-0.694427506,0.05322906,-1.046289014
0.063353412,-1.319569642,0.013269073,-1.512778871,-0.099423612,0.199205892,-1.107641412
0.29370924,-1.543960311,0.238499463,-1.530947716,0.466269772,0.05322906,-1.092276084
-0.363122845,-1.063123161,-0.405300657,-1.199237305,0.466269772,0.295995012,-0.908327753
-1.330995317,-0.966955725,-1.371091432,-1.106835993,-0.217642833,0.295995012,-0.854603511
-1.780352382,-0.710509229,-1.847644881,-0.571635027,-0.217642833,0.199205892,-0.7779947
-2.05698568,-0.518174357,-2.169635534,-0.368663581,0.050060014,0.05322906,-0.455976195
-2.667712114,-0.774620853,-2.658872859,-0.756437699,-0.783336216,-0.235551425,-0.364002055
-2.540921857,-0.454062733,-2.613935476,-0.294950161,-0.575231337,0.102416867,-0.325643141
-2.368026113,-0.614341807,-2.401389135,-0.516609523,-0.604541847,0.246807109,-0.08034236
-2.033932895,-0.870788289,-1.918493661,-0.848319909,-0.81362379,0.343596134,-0.333380314
-1.296416154,-1.127234784,-1.242440119,-1.143692692,-0.604541847,0.246807109,-0.287393243
-0.190227101,-1.383681266,-0.250737862,-1.512778871,0.347073603,0.199205892,-0.087970723
-0.05191039,-1.767872571,-0.006119199,-1.807632582,-0.217642833,-0.284739233,-0.20304726
0.2014981,-1.415737092,0.154785534,-1.530947716,0.347073603,0.005627842,-0.325643141
0.074707761,-1.543960311,0.122713299,-1.549635631,-0.099423612,-0.235551425,-0.417617383
-0.074963216,-1.543960311,0.013269073,-1.549635631,-0.54494388,-0.33234045,-0.463604453
-0.213279845,-1.672183559,-0.109221401,-1.660205665,-1.021728669,-0.381528353,-0.455976195
0.086234215,-0.966955725,0.212769253,-1.420377558,-0.54494388,-0.04356006,-0.440610866
0.39744667,-0.518174357,0.103325027,-1.199237305,1.805761417,2.181001396,-0.448348039
0.478131357,-0.806676665,0.129055237,-1.401689642,1.56736908,2.131813304,-0.486706954
0.236077298,-0.582285981,-0.051237769,-1.438546403,1.270355258,1.890634132,-0.455976195
-0.305490903,-1.44779289,-0.102698277,-1.309807401,-1.170235348,-0.04356006,-0.555687507
-0.017331274,-0.870788289,0.103325027,-1.254262787,-1.140924837,0.392784036,-0.547950334
-0.317017357,-1.479848716,-0.192935416,-1.733919185,-0.783336216,0.05322906,-0.686020561
0.086234215,-1.479848716,0.109848151,-1.549635631,-0.515633369,-0.04356006,-0.486706954
0.443552158,-1.159290596,0.399585383,-1.457234319,0.079370524,0.199205892,-0.532694024
0.166918902,-0.934899912,0.122713299,-1.457234319,0.61477645,0.440385159,-0.61693099
-0.282438159,-0.966955725,-0.257261029,-1.420377558,0.019772557,0.343596134,-0.686020561
-0.789427162,-0.710509229,-0.804482094,-1.051291379,-0.069136154,0.150018084,-0.563315766
-1.688141283,-0.710509229,-1.796184373,-0.682724271,0.258164893,-0.04356006,-0.379367383
-2.218355053,-0.870788289,-2.337063392,-0.774606482,-0.694427506,-0.187950208,-0.256662588
-2.160723193,-0.422006907,-2.169635534,-0.387351489,-0.8429343,-0.091161183,-0.141694862
-2.114617623,-0.582285981,-2.00220759,-0.479752817,-0.962130468,0.005627842,-0.287393243
-1.745773225,-0.870788289,-1.705947234,-0.867007825,-0.962130468,-0.187950208,-0.386995642
-1.365574479,-1.415737092,-1.242440119,-1.530947716,-0.723738249,0.05322906,-0.364002055
-0.351596473,-1.255458018,-0.392435509,-1.420377558,0.079370524,0.489573061,-0.302649658
-0.132595158,-1.511904542,-0.109221401,-1.641517749,-0.30752849,-0.091161183,-0.072714206
0.005721552,-1.608071964,0.071071606,-1.623349028,-0.336839001,-0.33234045,-0.095707792
-0.05191039,-1.543960311,-0.006119199,-1.641517749,-0.247930291,-0.138762401,-0.087970723
0.040300668,-1.255458018,0.257887736,-0.774606482,-0.664140048,-0.187950208,-0.049720618
0.086234215,-1.191346409,0.373855172,-1.291119547,-0.991441095,-0.284739233,-0.172316604
0.328288274,-0.710509229,0.476776188,-0.700893054,-1.110637263,-0.381528353,-0.233669001
0.754592673,-0.486118559,0.586220327,-0.571635027,1.270355258,0.537174183,-0.226040846
0.789171707,-0.325839485,0.541101844,-0.737749783,1.240068034,0.68156452,-0.072714206
0.835277359,-0.197616237,0.579878389,-0.71958097,1.120871633,0.778353546,-0.478969781
0.708487021,-0.325839485,0.547625055,-0.664036355,0.942077496,0.68156452,-0.532694024
0.604921695,-0.486118559,0.412450532,-0.627179657,0.883456477,0.537174183,-0.341008572
0.581868786,-0.838732477,0.399585383,-1.069979295,1.240068034,0.584775307,-0.455976195
0.84680365,-0.774620853,0.509029609,-1.106835993,1.47846037,1.165509645,-0.578681093
0.996646732,-0.422006907,0.515371547,-1.18054939,2.162372742,1.165509645,-0.701276974
0.823750905,-0.037815631,0.81163199,-0.387351489,0.883456477,0.827541259,-0.8162447
0.420499415,-0.486118559,0.367331962,-0.903864524,0.198566692,0.584775307,-0.961943082
-0.028857646,-0.806676665,-0.044714558,-1.014434619,0.227877435,0.778353546,-0.938949495
0.132339704,-0.806676665,0.064729581,-1.18054939,0.883456477,0.633963209,-1.046289014
-0.167174275,-1.287513844,-0.154158784,-1.475922111,-0.039825644,0.102416867,-1.015558306
-0.305490903,-0.902844101,-0.30872158,-1.346664162,-0.128734122,0.68156452,-1.115269619
-0.040384018,-0.902844101,-0.006119199,-0.71958097,-0.188332322,0.392784036,-1.038660807
-0.040384018,-0.934899912,0.051864519,-1.327976246,-0.336839001,0.246807109,-1.030923634
-0.074963216,-1.255458018,-0.102698277,-1.364832944,0.436959262,0.440385159,-1.092276084
0.21302439,-1.095178973,0.135578448,-1.346664162,0.55517825,0.246807109,-1.130634998
0.109286959,-1.415737092,0.064729581,-1.475922111,0.169256182,0.150018084,-1.099904291
0.236077298,-1.415737092,0.174173807,-1.567804352,0.377361061,0.05322906,-1.038660807
0.086234215,-1.44779289,0.051864519,-1.586492268,0.287475403,0.199205892,-0.93132134
0.247603588,-1.704239386,0.257887736,-1.789463737,-0.039825644,0.150018084,-0.961943082
0.270656332,-1.127234784,0.41879247,-1.364832944,-0.456035169,-0.04356006,-1.061654342
0.21302439,-1.22340222,0.38019711,-0.959409138,-0.426724659,0.295995012,-1.053917221
0.616447986,-0.357895311,0.431657618,-0.81146318,1.686565016,0.778353546,-1.107641412
0.858330104,-0.133983052,0.65072717,-0.627179657,1.538058338,0.87514257,-1.053917221
0.915962045,-0.133983052,0.715052912,-0.516609523,1.418862402,0.827541259,-1.115269619
0.743066219,-0.389951138,0.502506485,-0.664036355,1.270355258,0.68156452,-1.092276084
